Edad,ID empleado,Fecha contratacion,Años de experiencia,Viajes realizados,Km totales recorridos,Tiempo de inactividad total,Incidentes de peligro,Renuncia
38,905a5fa1-06d2-4a22-bbf6-b6aed0e3e387,2010-09-08,15,3442,1490003,166372,3,0
34,1ac9f405-6608-45c0-8391-49708cbc9da7,2021-09-04,4,909,470573,74085,0,1
44,4e96b19a-e23a-4a09-990b-4dc1c06f642a,2012-09-04,18,3303,1505308,163569,0,0
36,a1fa6d04-e833-4bb0-b7e7-249dfd54a332,2020-01-20,16,1101,420384,60917,0,0
47,544ab7c7-e8de-484d-8a9c-0d93cae04774,2024-01-27,16,232,172082,13318,0,1
42,9ea933fb-749a-429d-98a1-f0956e6586cf,2002-11-30,11,6675,2950749,198688,1,0
34,d02bec90-1a22-4eb1-b383-64b05b07173a,2012-01-30,11,2535,1821378,97467,0,0
33,dc92e8ec-64e6-467a-b652-a38706214b64,2017-06-29,1,1953,1074759,95869,0,1
26,4578de9c-7793-4345-9cc3-b56651ceaa21,2022-08-23,2,531,226674,35090,0,0
42,fb5d7fff-dfc0-4057-96b7-428b59aaa786,2008-12-06,11,3722,2218811,191674,0,0
37,0fae15ad-b828-433d-b197-1886e5b3efd1,2016-10-12,14,1870,1293989,134026,0,0
21,91d8b712-24d2-45da-b797-aafbf48d30a3,2023-05-13,1,515,290325,34324,0,0
35,23085b1f-34ff-4f48-af1a-77eff8cdb91c,2009-03-08,13,3983,2379751,152991,1,1
32,1735fef1-c741-4895-8da0-e33fa1fbd265,2019-12-25,9,1173,740258,52298,0,0
52,7e3aefa4-5e60-4fdc-8d5b-e9c243ba0a4a,2017-01-30,17,2457,622890,155219,0,1
26,0503ed88-909f-4a71-beb7-2a34b257ac0e,2022-07-25,5,507,331364,31278,0,1
28,4b1ddd22-25e5-4fba-b437-9c8cd4aee779,2023-06-03,7,513,174202,32171,0,1
48,084554a9-d7a5-4901-bd56-2b91e2788e46,2013-02-20,13,2632,1987702,138987,0,0
50,3097352b-1255-4af9-8476-417af70b6b9c,2023-08-30,30,476,241796,33938,0,0
34,efb7681a-15d0-44f2-8bbc-0dc28554e8b0,2022-07-26,13,476,259985,32619,0,0
34,75e0f020-35ff-4fce-aba0-a533f78a4a66,2020-05-13,7,1266,607102,72657,0,1
44,b71e0dbf-752f-4d52-8b05-f643c531abae,2020-05-01,1,1321,652839,62592,0,0
21,3eb861f4-c38a-44eb-ba78-5dd5451c680e,2023-06-08,0,461,266744,24716,0,1
25,e2fd9725-cb34-4852-ab91-82a4f81aa126,2023-08-22,4,460,120284,36033,0,1
37,dd46818c-4597-4064-b448-dc7750e09fda,2009-06-15,2,3126,993994,163571,0,0
52,796457e0-42ba-462b-a08a-1f6e799eccb3,2017-10-04,15,1802,955005,68408,0,0
36,2952f550-9f05-4108-afd5-e35bb0a01ba9,2022-06-06,10,844,147339,69981,0,0
40,19e19391-8752-4a48-8dd2-f64c15e6f290,2023-12-19,18,374,158856,18333,0,0
49,0eb18942-790d-406f-9984-6d0503d4e15e,2003-06-10,25,5549,3153183,199043,0,0
56,61d5f0d1-a0df-4a4f-ac04-201ec47f9e2b,2016-09-23,28,2228,1383018,130562,2,0
35,984ae445-586f-41db-a324-bd286d6aae76,2016-07-12,6,2540,946813,141014,1,0
39,17c53461-7d7d-47c1-b503-2888a19969a6,2022-01-17,2,924,413336,21574,0,1
54,5c8d3ea1-7a0f-4fe1-8d2f-96fe5d33e30c,1995-08-12,23,9231,4340491,149467,6,1
27,2f3fb2bd-69e8-4274-b3eb-7b825299a679,2023-04-16,1,573,175320,48814,0,1
48,383f25be-3395-4bda-b8fc-e9e1eafa8cb1,2012-08-22,16,3045,1935844,175656,0,0
31,b97e4c65-1a9f-4119-9d63-4bf1530edc4b,2014-10-21,11,2875,1407448,69086,0,0
40,e6a5d096-41e6-4202-9693-44f7f1d3fddc,2019-04-10,11,1491,648966,136561,0,0
38,7be87b1e-02ea-4dd8-877b-7a9e97160586,2019-05-13,12,1159,765616,46659,0,1
32,4c1cd7af-8d4a-46bb-97cf-2faf7a6c6614,2014-06-21,8,3236,1323560,120213,0,1
32,7d0c7c74-4503-4892-80cb-4f7ca231910e,2020-11-20,10,1156,644178,82113,0,0
42,071798f6-da31-4712-a118-d08f9cb91afa,2024-02-07,10,203,124611,14711,0,0
47,a5b034ce-7547-48ca-8570-9f743751e8e8,2012-08-14,13,3531,1686942,173079,0,0
38,44008393-558b-44bb-b865-e6528deacf1f,2023-12-10,3,274,134245,15242,0,1
40,ee1c2042-620e-4eab-a8ea-9eccf2171a98,2005-12-25,12,3697,1926457,256033,0,0
44,33bdc1c6-4408-4564-b56b-67374c7a63cf,2008-10-09,7,4446,2177607,192265,0,0
32,4d966818-212c-492a-b5ce-81c7c843bce4,2017-03-05,6,2313,811958,80392,0,0
45,6f0e07ab-3978-4b45-9b18-4c51b131c687,2019-02-17,19,1558,912558,116356,0,1
46,50597451-010d-4b88-a456-eee075e7e533,2005-12-24,0,3519,2784431,173323,4,1
60,35a3ee66-1ed5-43c1-b6f1-519f4b307fc7,2004-07-16,23,5504,2175461,310070,1,1
36,39c03eb7-3ce2-44da-a66d-b0df905a58ea,2023-03-14,2,360,263579,26410,0,1
36,f2e411f8-241c-41f8-8af5-c0ad831e1537,2010-01-30,4,4795,1588927,359393,0,1
46,8513e194-506d-4a86-9fdf-b8ad555f3399,2009-02-10,0,3558,1299563,180892,0,0
46,98b0744d-47bb-40a7-b339-c9e21df834a8,2003-07-30,4,6689,2383020,255808,0,1
35,60281b02-7829-418e-91b2-0ed3614821b1,2020-03-23,15,910,624138,66200,0,1
36,62cc5ac5-68b7-4d30-9b26-02ded6351d63,2022-03-20,16,580,421874,33691,0,0
44,478bcdc3-c9c1-486d-a979-59073cf2fc86,2007-04-27,17,4435,2359244,233429,0,0
33,df37a753-9892-490c-ab6e-a750fc9e7d62,2013-11-08,8,3319,1745818,40729,0,1
36,a0d01884-8a99-4ede-8578-33a8bc8489de,2017-12-29,13,2296,711076,129377,0,0
40,25e0b083-24a6-45b8-9147-6a8cd737cfe5,2023-09-11,18,380,171767,23812,0,1
47,d65f2817-4c38-49e9-b537-6abf750c65d7,2002-02-02,14,5412,4058497,156809,4,1
35,859456e5-d671-4778-bc8b-190aefd3975b,2021-01-28,0,773,291901,38573,0,0
25,9be3ad5c-8a36-4fc3-9b9a-10b440c830d0,2022-06-22,4,721,308508,55602,0,0
24,63c222ab-b91a-4fdb-b5e0-d2fc7bacd50b,2021-08-27,4,835,338807,45936,0,0
29,3a6bc5c1-370b-42c1-8a1c-32259f691833,2023-04-08,2,598,231717,39710,0,1
29,78513eb7-30f1-4d01-b1b0-799c1ad219bf,2023-07-09,4,415,189461,26392,0,1
38,3a7392f5-d69d-4179-ae32-f2a638000620,2023-09-15,6,429,212225,30717,0,1
30,f0ace8b9-b5ba-42e0-9986-6a9b53af8623,2015-01-03,4,3113,1374338,211665,0,0
34,cd048c9f-5229-44fe-9f6a-b62b35807920,2019-10-23,10,1054,480296,69007,0,0
33,bd6de363-0bf2-4293-9e32-c0fd98a9186d,2015-08-02,5,2366,1060011,160664,0,0
36,53b488dc-16c9-4006-8f2e-66270a748b39,2008-05-07,15,5266,2149642,221294,0,0
50,2baedc99-b17f-4ce7-a100-c39550b39b5c,2004-10-06,24,4990,3048580,164815,0,1
45,c1a2c2c6-fc61-4c95-9891-453b6528fd4a,2011-01-18,0,3743,2808145,136677,0,1
40,c244b0e9-8b7d-4c89-a0df-b94aa89049cd,2013-10-03,17,3538,1692734,151729,0,0
36,5c4fbc5b-e118-41e0-9c83-8f422738b297,2018-02-20,13,1521,690254,104832,0,1
36,0c599894-6ac7-4e4c-8d05-63afc29105d1,2014-07-30,8,3317,1324418,171346,0,0
42,d0569085-d40a-4b1c-a4ae-2c8d69d98d24,2003-02-01,11,5312,2939151,167179,3,0
44,f50a8a15-196e-462d-abd5-32ecd802bfbe,2005-04-07,20,5358,2241805,218535,2,1
32,58c6445d-eaf7-4029-b167-27f1b9f38ce2,2019-01-29,5,1403,861680,50758,0,0
40,c8e54842-e832-4369-9847-a0e804188fff,2017-07-10,3,1983,469696,116123,0,1
23,f235067d-4149-4c30-863c-7864ecf90101,2021-07-08,1,692,525143,43079,0,1
41,94b3adaf-f698-4cf2-b3b4-008f4e781c7e,2021-04-26,5,739,438204,67410,0,0
46,da2d34c8-b5d0-44ce-a3c9-685833fc1da7,2002-02-03,18,5611,2875491,296850,0,0
37,58b4bb7d-0943-4524-8291-24b784091512,2019-11-01,3,1234,909751,53105,0,1
54,7d935d9f-d3a8-4fd2-9ca5-c5f541dc3e6f,2003-06-06,22,5925,1977435,283963,1,0
32,33705bf9-7cb3-4cb3-b6a1-abb5dd3ba721,2014-07-01,6,2007,1448601,117913,0,0
41,91cd4b28-905f-4f52-a0b3-217fc5d06e30,2014-02-26,18,2280,1662738,113842,1,0
39,c7421737-1f99-4cd1-a33c-b1bb330e00c3,2020-07-07,9,991,617438,57955,0,1
39,8aebbc61-7445-4802-b43b-6e8146029bf9,2008-02-16,18,4207,1374440,203898,1,0
39,5f7ab386-6829-4426-8894-a40c1cabca42,2017-03-10,18,1744,1334246,140754,0,0
40,7daa0ab7-4589-44ec-9e3e-51622f675467,2017-10-04,3,1501,901012,79475,0,1
46,d7e1a675-9f89-4f6c-853a-a9221e8702ae,2010-11-30,18,3846,1602081,207256,0,0
51,c4920126-52d3-4450-94a9-aea57e55639f,2011-07-23,6,3963,1616052,70258,3,1
39,0c475680-e42d-4c25-8ddd-ebe99421bc93,2011-03-14,16,3948,1629403,231325,2,0
46,fdcb5ed3-98ac-408f-a0ec-ca49f20c6ba1,2020-08-07,17,1017,424727,82279,0,1
34,198baaa4-6121-4f42-8d9a-fe80e12425f4,2018-01-26,4,2181,941040,88508,0,1
46,4cc77092-3faf-4fdf-9cf5-d7934af839c4,2000-12-30,6,6573,2667707,221100,1,1
33,9d49a8ff-0338-4cb0-8063-a9356962db5e,2023-09-12,6,399,216367,28319,0,1
48,b485ffd5-7db8-4e6a-b721-1d8b35eb175b,2011-05-16,23,2947,1971911,148288,0,0
57,a91b9820-e77f-4d99-8680-89c4751dd7b4,2005-01-09,30,4390,3531273,180899,1,0
39,1c2f190a-a609-445b-9951-6459b081053b,2007-04-24,0,4498,2171945,189195,0,1
22,588a348f-5966-4efe-b9f7-ea4925eafe82,2022-12-24,0,474,228020,44557,0,1
35,333fcf19-c21c-4a05-b249-051a4193e61c,2011-10-22,6,3782,1133980,169605,1,1
49,61732a51-355b-4c3a-8caf-6d99526cae19,2017-09-17,17,1696,1430322,152347,0,0
44,49f7a815-64f7-46da-bdd5-b1b1b55e2bfe,2015-09-15,3,1937,1392256,140179,0,0
41,0b721d86-bb71-4dc3-9a19-d7d447ca9bf3,2004-05-24,7,4253,2234884,250215,0,0
48,442a9a42-ccb3-43cb-bbf8-f88c13f24882,1999-05-18,25,5188,4572476,119871,0,1
43,6516d1b4-6810-4515-9a6e-db7752ab8562,2011-05-05,11,3412,2314931,185953,0,1
49,ad104c0c-b5d6-401d-b129-9a66b013b3db,2010-05-21,22,2705,1305764,177359,0,0
47,45705ad9-f319-4c82-a72a-90158d158c54,2011-12-30,13,3448,1393562,84624,1,1
52,b78c5a6d-fdad-40f1-b3a6-61588c311b64,2022-06-18,15,611,335001,25030,0,0
42,e22b643a-6237-4687-a608-bdb8e7e1f944,2004-07-19,14,5429,1990880,273142,1,1
47,a2462c01-c759-43cb-8a9c-88df9658de31,2002-02-03,7,7366,2884339,222103,0,1
37,fc9b4999-7fcd-4b46-9693-00ac46b972da,2016-05-31,4,2708,1300634,119768,2,1
35,5610130a-f1a0-4032-ac22-1e0e00a270cb,2019-12-24,15,1383,454823,107847,0,0
53,843790c3-0be2-4e06-b79b-4ff5c6d703ba,2014-03-25,29,2664,1491519,108470,0,0
41,28c9f157-9170-4b98-bf32-4deaf76893d6,2021-07-31,16,1020,580515,54013,0,0
46,0ade388b-0f2e-4e38-855f-0f481a492704,2005-05-31,3,6270,2755875,173076,3,1
40,0da41c35-1228-4e47-97c1-a87d32415ae7,2013-01-15,0,3081,1523013,178455,1,1
35,f8b6bbe9-a8a6-4423-a34d-e1054a49994e,2020-08-28,2,888,488124,31573,0,1
40,872a6479-18f1-4276-9063-228f5edde0f8,2011-09-19,19,3961,2045687,149911,0,0
51,23e87ac8-2e70-469c-8d25-24dfc7c81a4b,1995-10-15,26,5409,2745231,144404,3,0
44,d21b7c62-60e4-4713-a920-daf1a94bc280,2021-03-25,13,1158,530861,64145,0,0
26,8507a873-5e1b-4254-b64b-651c86f76286,2021-06-01,6,731,481944,53900,0,1
38,2b62fda5-3cc1-4946-8df4-dc1a7ca809d7,2015-04-12,2,1959,1589016,125608,0,0
54,fdd43d86-6275-4b32-877b-ac9456e23fb3,2019-05-02,19,1731,646199,83197,0,0
38,1f2cfcef-bfcb-40dc-bc69-e16098999392,2014-08-09,3,2992,1196368,180353,0,1
25,92d5d93b-957b-4ffd-937f-e8ac5f8063c7,2021-02-20,1,1065,368456,63292,0,0
55,1b86f6eb-acc4-4f40-9f72-bc34cded2387,2019-08-10,33,1681,781514,128567,0,1
45,997e480e-bdf3-405c-aba7-3bea7aa3633b,2020-04-20,22,1492,561384,85873,0,0
39,7ce87dd9-cde0-4fa4-9817-cbd4566c8bbd,2007-11-28,2,4304,1771357,54477,4,1
37,b2d674b5-5952-4877-a347-9825b4b98093,2018-11-16,4,2063,663039,145857,0,0
48,011b376d-2e93-402a-a25a-3cba7857f4f2,2006-07-12,17,4377,2674936,163715,0,0
35,90deff99-2aa5-4b4c-bc54-c35e38a30fb9,2014-10-09,0,2158,993652,116988,0,1
49,2922ea2a-815d-4fd3-be08-0e29188015e7,1999-11-06,16,7752,2486210,312797,0,0
44,e0c2b516-a974-4e90-ad0b-24741a85fd9b,2006-06-03,14,4560,2887019,115821,2,1
41,4ee35ca8-c314-436b-a65d-37612c735e8d,2006-07-11,6,5785,2292324,230458,0,0
41,7a8c24ef-5e3b-4dc1-873d-6bed1029c29a,2011-01-17,6,2704,2199128,153512,0,1
38,38308634-b972-4ca6-baa4-052304721a97,2016-01-31,4,1805,1065591,114207,2,1
48,9fd37e8c-caa8-42cc-99c4-87082b15df3f,2013-02-25,27,2264,1535054,105996,0,0
33,b60e4fc4-3004-4155-ab9f-344dc836c5a3,2019-03-30,5,1602,784096,115922,0,0
27,99a7ad4f-a63d-495e-b173-0ae4c1d51a71,2021-03-29,4,1193,660588,52303,0,0
44,beccb2c2-445e-47bd-8b3b-41ef4156d082,2021-01-24,7,989,680341,49888,0,1
45,b3f181cb-c048-412f-86d1-007d7c6d5a97,2013-07-29,18,2270,1872082,114332,1,0
43,5c9d987c-755b-44ef-bd87-3d81907f3876,2015-03-20,2,2359,1089089,142468,0,1
43,0902d857-ecff-40b1-872a-248a41159790,2023-05-16,1,418,177540,24748,0,1
37,446297d1-9f11-41c8-9d21-ce173f5a542a,2019-06-29,13,1569,851308,117107,0,1
46,59b423b9-2aa3-4197-a7fa-bc5c6c16feb3,2004-08-18,19,5706,3451055,182291,0,0
39,4669caf0-81cf-40ab-8321-ed0e51ed871d,2013-03-11,5,2366,1937350,124222,0,0
36,c21c2000-3978-4efc-85f0-5cf4a2636a00,2011-04-11,6,3389,1780845,178935,1,1
37,35f9634d-70f3-408d-9b4d-d1be2906b832,2014-12-12,17,2825,1523494,167392,0,0
56,bd503567-2b08-4992-a945-5083377e509a,1999-06-01,3,5676,3852579,203997,2,1
26,a5d6fd75-d3b9-4e18-aa39-148ea62ad92d,2019-05-24,1,1397,762917,45151,0,1
43,3981d91d-c93e-42ef-be35-ab3e48c008d0,2021-11-27,10,887,434813,69437,0,0
26,5f7e9f6f-20d2-4c45-b8bc-294837280cd3,2018-04-23,1,1655,896070,98560,1,1
39,01fbbde8-1fe6-4f70-a19f-cf20ff6da253,2023-11-20,12,239,134006,18209,0,0
36,9c69c4cb-355c-4a9a-9890-9cecf2d8a3d0,2014-08-16,11,2267,1136195,115622,0,1
23,b17e462c-ae60-4d26-b961-01c1d413bd82,2021-10-16,2,998,362061,33591,0,0
43,861568a0-7c04-4235-98cb-4d68bf8b9a0b,2016-07-15,14,1888,699714,48913,0,0
36,d48d4b5e-db02-4e9e-ba4b-9423b8d2514a,2014-08-06,7,3192,1395115,122095,1,0
23,5c0bfb50-e4a6-4956-a2c6-dcc208377e80,2023-01-30,3,522,263879,37434,0,1
46,d277c355-6cd1-4267-9be5-57e43108023d,2022-08-04,1,647,386299,53411,0,1
51,acd4df3b-d947-4166-b519-3c3bde52c18d,2023-12-03,10,366,204689,25082,0,1
51,f924720e-4337-4b5c-9177-b44deec74cab,2021-06-01,21,894,624186,39774,0,1
42,33b3565c-f6de-41d0-98b9-0eab7dd9a8ba,2022-01-01,7,687,535316,34025,1,1
40,dba01d88-0d7d-403a-947a-e55f3c8b8595,2011-12-16,1,2614,1396227,194622,1,1
50,4c646abb-05e4-499a-a32d-77f61d3881e9,2008-12-04,10,4559,1396413,156870,0,0
53,5f126a32-597e-484f-9b4e-57b39145a087,2010-12-19,24,3567,2201246,245383,1,0
49,296828a6-12a6-4f2d-b858-6cafda6bdbd0,2004-02-12,3,6333,3540867,239374,1,1
32,ce8e666e-d3c9-4f7c-91db-dca926a55223,2023-12-19,9,299,207821,29367,0,0
41,90739864-7aeb-4365-8a57-609bd191643c,2018-06-24,17,1626,949448,101987,0,0
43,fce82eab-351c-477d-83fd-2e1a72c4f8bc,2006-04-19,15,4269,1311107,213912,3,0
25,e5d52210-525a-4c98-add0-b8710fe1070d,2019-08-15,1,1174,767978,76527,0,1
43,b9acd31a-eacb-4b95-816a-9b8bca2c1f22,2014-02-03,19,3365,1595096,196868,0,0
58,9946ddd6-5f51-4402-a788-f493c7741078,2021-10-21,8,660,552353,34206,0,0
45,603fd6b2-77fa-432e-bdf6-4e0a6121330a,2004-03-18,23,6588,3553825,113452,1,0
51,b216032b-e615-483e-aedd-c8c7ad1e0af1,1998-07-07,22,4971,4115249,170802,2,1
41,75ecd7a7-40ed-47f8-a2c5-f8b4685cb502,2015-06-27,1,2505,1071167,112225,0,1
39,c2352ef6-0be1-4a11-a3b3-142b61fc4ccf,2019-07-19,15,1073,549260,87212,0,0
43,1c7234ba-1532-4a05-ad42-f87a28e78bf4,2023-02-26,12,595,288254,31594,0,0
33,47e221d5-aa48-4625-a185-4a8d909c374d,2016-06-27,6,1852,908256,111258,0,0
32,688a7aaf-badf-41cc-abd5-539e334d8377,2013-04-03,5,3159,2035847,179406,1,0
50,8cd5f166-23f7-44b3-9fc9-9a6063f3e847,2004-07-09,18,6534,1610810,403011,1,0
50,8e8253bd-4cea-4d99-a796-38c11b024fb3,2014-12-21,22,2828,1471891,150450,2,0
32,09bb6ed9-f7aa-4fc8-8e89-507b9baf46dd,2016-06-16,11,1816,1194289,112628,0,0
47,544db4c0-3275-4896-a303-0f2b0b512e83,2001-09-18,7,7011,2856073,176318,1,1
39,23bdd5d7-23e2-4491-a673-15e5c2d7e539,2015-02-18,12,2479,1011229,176055,2,1
42,19bee932-228d-4446-a20e-2a788c790f52,2006-02-22,15,3510,1285597,263416,0,0
43,55f17609-fe99-49e3-a1e4-50d72bf6b0e7,2015-02-27,16,2539,1123860,74647,0,0
47,4bb570f3-f69a-40ca-91a2-6cad54a24eab,2014-10-06,13,3134,1173470,237660,1,0
40,28bf50eb-f317-4a3a-9bbe-0abdb55b3b52,2012-07-07,8,3104,2027897,120818,2,0
51,1bdc313e-72a7-46c4-b7c0-d1756b22f05d,2010-09-13,24,4244,1518183,239659,1,0
42,737c00ce-bde1-429e-8e21-83c95c14ef0f,2002-09-07,6,6422,3171265,207893,4,1
44,3dfcd66e-2f46-4f88-96f3-355f9484108d,2011-10-13,5,3337,1205482,179574,6,1
33,23c53c53-455b-4f79-879b-ffa04cff3347,2019-03-01,7,1379,851416,76643,0,0
57,bdb47fdc-0f7a-498d-b1f6-fcecd02fc664,2012-09-20,10,3593,777122,155381,1,0
43,8395f29e-9cdc-4805-a29f-d5a0c59b10af,2011-07-29,0,3214,2569484,156414,0,1
45,d0560441-61fc-4c7d-bdf0-b19134d41143,2015-04-20,1,2046,1220388,107203,0,0
27,02facade-3992-48fe-b0f7-af35c6e77117,2019-02-09,5,1389,279685,59398,0,1
33,414722da-7c31-48f3-bbb6-349d46151626,2019-03-22,13,1846,635191,80107,0,0
49,c6df34f5-59d3-4511-9444-3184cfb08efb,2013-01-12,13,2717,1240445,102068,2,0
42,4499377e-eea4-400f-96c9-bbe771d2be31,2010-08-08,3,3159,1582586,145533,2,0
24,21e7c957-ab5e-4d72-a656-07c2591091d1,2023-12-04,4,250,145335,18190,0,1
48,0bd43e19-8398-4a35-8dfd-bd67703fb9ed,2005-10-30,7,3686,2097347,154221,1,0
35,ad8285db-13ee-4ce1-bd7d-238383cef061,2016-08-06,15,2786,890785,190769,0,0
51,bdcb5272-f6cf-4ea0-9462-8c04454ddae3,2011-01-14,18,3687,1327695,189237,1,0
39,6915d02e-cee9-4484-9328-620119cdb1e8,2010-07-05,4,4238,2225473,163838,1,1
41,5a4b1622-afe0-46b6-84cb-14621456bf79,2008-04-02,10,4998,2755503,176758,3,0
49,5c2b2e33-3c77-4679-8cbd-62bb32ae99f1,1999-08-23,10,5974,3072849,312737,1,0
32,2d065009-7052-43f9-a5d9-70f6b323d874,2019-09-03,10,1644,699269,62757,0,1
32,0a9adb0e-338f-4a99-a6fc-271aea9fd173,2020-03-30,1,1589,467028,135490,0,1
38,e5f1c81b-e37b-4567-9199-bb746399c250,2011-04-26,16,4029,1799037,230896,0,1
46,c97a44cd-ad69-46aa-a433-d6ec6fcedb0b,2009-01-18,20,4618,2168385,195258,0,0
29,bb609ccb-9413-47b6-a06d-e8b88bb22dc2,2018-06-26,8,1641,811173,124322,0,1
26,887b7358-0a56-47cf-b2e6-ea7610ddd89d,2020-11-01,6,1322,603445,71750,0,0
46,94a1d231-e70d-4fb1-90d7-7c6639a03012,2004-02-03,6,4122,2884040,197308,3,1
35,2a31964e-d3b3-4419-a59e-c35c6b2ba8e5,2021-04-26,8,1123,373264,60086,0,0
36,c668d135-3719-488c-bdcc-8a0829f44346,2015-04-13,14,2327,1608052,149342,0,0
25,0c61a337-a647-45fa-93b6-108a06a8f390,2023-05-18,2,474,217702,24901,0,1
34,184ef1c6-7f72-4f07-96da-af4627c67d95,2018-06-20,0,2096,1183975,107577,0,1
39,df0d24bd-bd0d-45e3-a139-c23a8e67d5ec,2011-07-24,5,3687,1906275,200432,1,0
47,11d78064-ce3c-4bd6-b3b4-382f5c20235f,2010-11-11,6,2665,2652092,159157,0,0
33,ade6a63f-9cab-4090-93fd-edc9b572cdfa,2019-03-27,12,1709,961750,75409,0,0
53,cc4d0ab4-c665-4832-9f5d-7b1e3f6b2551,1998-07-09,15,8482,3583080,230660,5,1
34,31bfe147-1034-402b-949a-8f1d07ea2b9e,2013-05-09,10,3264,1260341,130115,0,0
34,9951893d-c1c7-478e-8990-d6f30b2613b8,2016-10-20,14,2579,897493,66231,0,0
52,b279bcd8-5478-42b7-a80f-5568b2c9c7d1,1996-08-19,9,8650,4091730,134382,3,1
41,4a5976c1-fa2f-4c45-bf1a-f8b52894bfeb,2015-04-06,16,3054,1307364,187367,0,0
35,1a808869-1521-4ed1-8649-bdd9f6c9f250,2012-05-09,0,2983,1417165,159181,1,1
38,4050cbf9-ffec-4ef6-8497-26c9fd3804e8,2021-02-22,1,1012,611634,52755,0,1
50,4e45b629-9f1c-46e7-91fb-a16bcc9a0519,2015-11-19,5,2844,1197014,150330,0,1
51,c07d7d5d-619c-42d7-a837-eae358476f13,2014-05-15,9,3407,1644707,158900,1,1
33,076a2f48-9be7-4200-945f-7abf5a5e8e58,2022-10-16,5,484,235791,35894,0,0
39,1f74ffe3-822a-440b-8112-57f92e3474fd,2014-08-21,9,2201,1653187,69564,0,0
40,b56f8526-40c8-4ceb-b453-b3f45f13cc25,2020-04-28,5,1129,689660,65918,0,0
32,02507936-da8a-45fb-9e4b-71c6dc5b53a7,2016-07-24,0,2539,1400721,131870,0,1
39,83d8b3e0-cefb-4598-aadc-ba60bb9f8893,2020-07-22,13,1430,720651,54201,0,0
40,dcc63092-3dba-403b-af9b-dc2e37e25a6c,2021-09-12,0,926,434495,37382,0,1
49,55c3b179-c759-40fa-aa41-10ad979ee2f0,1996-01-31,24,5792,3577171,205660,6,0
49,79e22a19-b08a-46c0-b43a-e4d085395910,2005-02-02,27,4556,3612054,159856,2,0
37,a50eb0fd-d473-43ee-b583-f1fcf56cde58,2008-04-04,12,5204,2017709,221959,0,1
38,295ebbfc-1dcf-413b-b6fe-19595655571b,2015-05-10,11,2289,1468581,104535,0,1
45,8b795ac4-3d5b-4bce-910f-233e9adc295d,2023-05-02,17,362,213738,19832,0,0
35,4964a508-ac0c-41f4-951d-9531939a48f9,2015-07-23,10,2178,705482,117680,0,0
44,a06ef125-1fdc-4b2e-8ac3-9c23db810aa6,2010-10-11,23,4323,1323276,236791,1,0
39,39837edc-c072-4bef-b226-08f7e0b8de62,2023-11-19,19,326,178997,27475,0,0
32,8a809093-d9ac-44f9-98e9-04e47862afd2,2013-11-02,5,2352,1679996,55264,1,0
32,b4ab6abb-d392-459b-b956-18dfd0944197,2016-09-24,8,1925,1178830,124207,0,0
51,b3498889-19f7-4f24-b886-f891f65cea0e,2002-08-02,25,7269,3642501,153175,2,0
38,bf1a9b00-aaf7-4149-a093-21bbf6728255,2015-04-13,0,2428,1376495,146196,0,0
53,eacb7e67-a94f-45b4-a920-04937960ec28,2006-03-31,17,4675,1989950,287348,0,1
35,cc159897-64c8-46a1-abcd-f50a356eadc0,2020-04-22,10,995,705243,48864,0,0
42,6ca0a8e8-9a19-4139-bcde-ac5ee5d9f9d8,2002-10-04,16,5088,2975445,254464,3,0
59,bfb08c2c-b17d-4238-b541-a5c9f29e5a9c,2012-07-21,14,3803,1400018,130642,0,0
31,800fc070-57db-47ea-aa26-de642945d024,2022-05-20,3,827,394006,52544,0,1
24,8fb02bc3-3a50-40ec-993b-2230501d7832,2023-12-11,0,300,158931,18183,0,0
50,f211caf9-99ec-4e6c-ac24-b12d23c0f4ec,2005-09-24,17,6086,2140756,250309,0,0
33,0f8a753f-468a-457c-8f16-937cee564b1a,2011-05-23,12,3280,1689262,125412,4,1
39,72525922-1897-469b-bd8c-7e3ea9c88504,2007-02-27,17,5562,3045712,187797,4,0
35,0150b763-503f-4ed9-bc65-697413e647ab,2013-08-22,5,2157,1938122,157510,0,0
42,e04df703-d558-4802-b72c-4eac1b14cbdd,2002-05-22,5,5314,3036863,157768,1,0
32,adaa2e19-56f6-41c5-ab4c-f6cc53c424ac,2015-07-02,10,2972,1251672,160161,1,0
38,c44a7293-8cef-4bad-a5b0-855e927cebb8,2018-01-24,13,2231,610278,159118,0,1
43,ffbf18c8-3a60-49c6-933a-8102ca81c39f,2010-05-07,12,4343,2638616,147831,0,0
31,2603b365-1aaa-41b3-a2e2-e2acfc375c05,2023-04-16,4,526,296541,44306,0,1
34,95827a8f-ff5e-4ec7-9118-68ad4475b8fd,2021-01-24,1,1236,614003,65091,1,1
37,5ae0c4fe-1392-4ad2-ba91-a1bda0e97a0b,2017-01-27,14,2313,496503,136169,0,1
28,1df3739d-9cd2-4fcd-ba13-cf911ca0c5d8,2022-07-21,5,574,337023,27269,0,0
36,e5320d71-6a3d-4553-8dff-f61381f23c8c,2008-12-02,6,4072,2016209,197000,0,0
40,8743cf26-caf1-4e2d-a1b3-4103f78360c9,2004-04-08,19,5833,3088099,195056,0,0
36,4a17e949-fc3c-43fb-bb02-029ad6e91fb9,2018-03-27,11,1860,794525,124898,1,1
